,time,volume,Timestamp,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow,close,open,high,low,BarIndex,Signal_Final
1970-01-01 00:00:00.000000560,1750167360,11.62403,2025-06-17 13:36:00,0,0,False,False,black,False,False,105643.04250000001,105637.31894399914,105686.16,105595.34,2.0,0
1970-01-01 00:00:00.000000561,1750167420,8.81596,2025-06-17 13:37:00,0,0,False,False,black,False,False,105593.165,105640.18072199958,105640.18072199958,105564.0,3.0,0
1970-01-01 00:00:00.000000562,1750167480,13.76839,2025-06-17 13:38:00,0,0,False,False,black,False,False,105635.51999999999,105616.6728609998,105691.62,105591.68,4.0,0
1970-01-01 00:00:00.000000563,1750167540,11.17295,2025-06-17 13:39:00,0,0,False,False,black,False,False,105691.10250000001,105626.09643049989,105722.99,105626.09643049989,5.0,0
1970-01-01 00:00:00.000000564,1750167600,15.30706,2025-06-17 13:40:00,0,0,False,False,black,True,False,105704.73249999998,105658.59946524995,105754.05,105658.59946524995,6.0,0
1970-01-01 00:00:00.000000565,1750167660,7.94538,2025-06-17 13:41:00,0,0,False,False,black,False,False,105655.6675,105681.66598262497,105699.7,105623.31,1.0,0
1970-01-01 00:00:00.000000566,1750167720,9.85302,2025-06-17 13:42:00,0,0,False,False,black,False,False,105578.4125,105668.66674131248,105668.66674131248,105528.25,1.0,0
1970-01-01 00:00:00.000000567,1750167780,13.85547,2025-06-17 13:43:00,0,1,False,False,black,False,False,105514.42749999999,105623.53962065624,105623.53962065624,105483.46,1.0,0
1970-01-01 00:00:00.000000568,1750167840,45.34207,2025-06-17 13:44:00,0,0,False,False,black,False,False,105399.54500000001,105568.98356032811,105568.98356032811,105300.01,1.0,0
1970-01-01 00:00:00.000000569,1750167900,22.61227,2025-06-17 13:45:00,0,0,False,False,black,False,False,105355.795,105484.26428016406,105484.26428016406,105300.0,1.0,0
1970-01-01 00:00:00.000000570,1750167960,10.02672,2025-06-17 13:46:00,0,0,False,False,black,False,False,105410.85750000001,105420.02964008204,105438.74,105390.21,2.0,0
1970-01-01 00:00:00.000000571,1750168020,9.06799,2025-06-17 13:47:00,0,0,False,False,black,False,False,105438.68,105415.44357004102,105473.78,105393.19,3.0,0
1970-01-01 00:00:00.000000572,1750168080,9.35426,2025-06-17 13:48:00,0,0,False,False,black,False,False,105481.40000000001,105427.06178502052,105534.32,105427.06178502052,4.0,0
1970-01-01 00:00:00.000000573,1750168140,14.76238,2025-06-17 13:49:00,0,0,False,False,black,False,False,105431.2975,105454.23089251027,105513.2,105372.2,5.0,0
1970-01-01 00:00:00.000000574,1750168200,16.2514,2025-06-17 13:50:00,0,0,False,False,black,False,False,105341.34999999999,105442.76419625513,105442.76419625513,105296.86,6.0,0
1970-01-01 00:00:00.000000575,1750168260,52.22819,2025-06-17 13:51:00,0,0,False,False,black,False,True,105252.93,105392.05709812755,105392.05709812755,105200.0,7.0,0
1970-01-01 00:00:00.000000576,1750168320,9.77114,2025-06-17 13:52:00,0,0,False,False,black,False,False,105278.1025,105322.49354906377,105344.55,105218.0,1.0,0
1970-01-01 00:00:00.000000577,1750168380,13.42965,2025-06-17 13:53:00,0,0,False,False,black,False,False,105280.59000000001,105300.29802453189,105337.3,105217.99,2.0,0
1970-01-01 00:00:00.000000578,1750168440,30.72397,2025-06-17 13:54:00,0,0,False,False,black,False,False,105288.5925,105290.44401226594,105350.0,105235.22,3.0,0
1970-01-01 00:00:00.000000579,1750168500,16.21302,2025-06-17 13:55:00,0,0,False,False,black,False,False,105312.105,105289.51825613297,105360.87,105275.31,4.0,0
1970-01-01 00:00:00.000000580,1750168560,21.58727,2025-06-17 13:56:00,0,0,False,False,black,False,False,105284.495,105300.81162806648,105323.54,105220.14,5.0,0
1970-01-01 00:00:00.000000581,1750168620,14.99695,2025-06-17 13:57:00,0,0,False,False,black,False,False,105351.635,105292.65331403323,105408.7,105292.65331403323,6.0,0
1970-01-01 00:00:00.000000582,1750168680,3.48414,2025-06-17 13:58:00,0,0,False,False,black,False,False,105379.33499999999,105322.14415701662,105402.13,105322.14415701662,7.0,0
1970-01-01 00:00:00.000000583,1750168740,6.45739,2025-06-17 13:59:00,0,0,False,False,black,False,False,105361.97750000001,105350.7395785083,105383.48,105331.68,8.0,0
1970-01-01 00:00:00.000000584,1750168800,7.23408,2025-06-17 14:00:00,0,0,False,False,black,False,False,105370.64749999999,105356.35853925416,105408.7,105336.21,9.0,0
1970-01-01 00:00:00.000000585,1750168860,9.1637,2025-06-17 14:01:00,0,0,False,False,black,False,False,105368.14,105363.50301962707,105420.15,105332.0,10.0,0
1970-01-01 00:00:00.000000586,1750168920,12.88439,2025-06-17 14:02:00,0,0,False,False,black,False,False,105313.44499999999,105365.82150981354,105365.82150981354,105269.29,11.0,0
1970-01-01 00:00:00.000000587,1750168980,10.4204,2025-06-17 14:03:00,0,0,False,False,black,False,False,105266.9325,105339.63325490677,105339.63325490677,105200.08,12.0,0
1970-01-01 00:00:00.000000588,1750169040,19.11812,2025-06-17 14:04:00,0,0,False,False,black,False,False,105238.5075,105303.28287745338,105303.28287745338,105201.28,13.0,0
1970-01-01 00:00:00.000000589,1750169100,79.68196,2025-06-17 14:05:00,0,0,False,False,red,False,True,105159.11499999999,105270.89518872669,105270.89518872669,105098.1,14.0,-1
1970-01-01 00:00:00.000000590,1750169160,54.54636,2025-06-17 14:06:00,0,0,False,False,red,False,False,105084.7425,105215.00509436334,105215.00509436334,105000.0,1.0,0
1970-01-01 00:00:00.000000591,1750169220,42.42354,2025-06-17 14:07:00,0,0,True,False,black,False,False,105201.29,105149.87379718167,105303.02,105108.3,1.0,0
1970-01-01 00:00:00.000000592,1750169280,47.64074,2025-06-17 14:08:00,1,0,False,False,black,True,False,105370.64749999999,105175.58189859084,105474.21,105175.58189859084,2.0,2
1970-01-01 00:00:00.000000593,1750169340,17.9921,2025-06-17 14:09:00,0,0,False,False,black,False,False,105455.61499999999,105273.11469929542,105492.0,105273.11469929542,1.0,0
1970-01-01 00:00:00.000000594,1750169400,28.20572,2025-06-17 14:10:00,0,0,False,False,black,True,False,105488.7325,105364.36484964771,105534.34,105364.36484964771,2.0,0
1970-01-01 00:00:00.000000595,1750169460,26.91324,2025-06-17 14:11:00,0,0,False,False,black,False,False,105550.2825,105426.54867482386,105603.2,105426.54867482386,1.0,0
1970-01-01 00:00:00.000000596,1750169520,6.89457,2025-06-17 14:12:00,0,0,False,False,black,False,False,105588.0025,105488.41558741193,105604.56,105488.41558741193,1.0,0
1970-01-01 00:00:00.000000597,1750169580,18.83338,2025-06-17 14:13:00,0,0,False,False,black,True,False,105637.6525,105538.20904370597,105681.51,105538.20904370597,2.0,0
1970-01-01 00:00:00.000000598,1750169640,8.54493,2025-06-17 14:14:00,0,0,False,False,black,False,False,105671.7425,105587.93077185299,105694.42,105587.93077185299,1.0,0
1970-01-01 00:00:00.000000599,1750169700,18.66377,2025-06-17 14:15:00,0,0,False,False,black,False,False,105650.655,105629.83663592649,105674.67,105625.46,2.0,0
1970-01-01 00:00:00.000000600,1750169760,16.5448,2025-06-17 14:16:00,0,0,False,False,black,False,False,105614.42,105640.24581796324,105660.63,105583.55,3.0,0
1970-01-01 00:00:00.000000601,1750169820,7.04731,2025-06-17 14:17:00,0,0,False,False,black,False,False,105586.4675,105627.33290898163,105627.33290898163,105553.35,4.0,0
1970-01-01 00:00:00.000000602,1750169880,10.65983,2025-06-17 14:18:00,0,0,False,False,black,False,True,105523.845,105606.90020449081,105606.90020449081,105447.3,5.0,0
1970-01-01 00:00:00.000000603,1750169940,22.76162,2025-06-17 14:19:00,0,0,False,False,black,False,False,105412.415,105565.3726022454,105565.3726022454,105372.09,1.0,0
1970-01-01 00:00:00.000000604,1750170000,8.35581,2025-06-17 14:20:00,0,0,False,False,black,False,False,105391.6275,105488.8938011227,105488.8938011227,105372.67,1.0,0
1970-01-01 00:00:00.000000605,1750170060,20.08358,2025-06-17 14:21:00,0,0,False,False,black,False,False,105419.0075,105440.26065056135,105450.22,105376.3,2.0,0
1970-01-01 00:00:00.000000606,1750170120,6.9292,2025-06-17 14:22:00,0,0,False,False,black,False,False,105417.7025,105429.63407528069,105462.44,105379.07,3.0,0
1970-01-01 00:00:00.000000607,1750170180,3.18209,2025-06-17 14:23:00,0,1,False,False,black,False,False,105379.71250000001,105423.66828764035,105423.66828764035,105369.53,4.0,0
1970-01-01 00:00:00.000000608,1750170240,9.2743,2025-06-17 14:24:00,0,0,False,False,black,False,True,105332.24,105401.69039382017,105401.69039382017,105273.49,5.0,-2
1970-01-01 00:00:00.000000609,1750170300,12.47971,2025-06-17 14:25:00,0,0,False,False,black,False,False,105264.04749999999,105366.96519691008,105366.96519691008,105227.9,1.0,0
1970-01-01 00:00:00.000000610,1750170360,9.62426,2025-06-17 14:26:00,0,0,False,False,black,False,False,105256.245,105315.50634845503,105315.50634845503,105234.9,1.0,0
1970-01-01 00:00:00.000000611,1750170420,8.29092,2025-06-17 14:27:00,0,0,False,False,black,False,False,105296.4225,105285.87567422751,105349.99,105237.6,2.0,0
1970-01-01 00:00:00.000000612,1750170480,9.51421,2025-06-17 14:28:00,0,0,False,False,black,False,False,105331.76499999998,105291.14908711376,105360.97,105291.14908711376,3.0,0
1970-01-01 00:00:00.000000613,1750170540,4.33791,2025-06-17 14:29:00,0,0,False,False,black,False,False,105330.1775,105311.45704355687,105355.54,105311.45704355687,4.0,0
1970-01-01 00:00:00.000000614,1750170600,3.34536,2025-06-17 14:30:00,0,0,False,False,black,False,False,105347.02,105320.81727177845,105378.77,105306.53,5.0,0
1970-01-01 00:00:00.000000615,1750170660,6.35695,2025-06-17 14:31:00,0,0,False,False,black,True,False,105375.57,105333.91863588922,105403.5,105333.91863588922,6.0,0
1970-01-01 00:00:00.000000616,1750170720,5.05569,2025-06-17 14:32:00,0,0,False,False,black,False,False,105344.66,105354.74431794461,105360.01,105328.91,1.0,0
1970-01-01 00:00:00.000000617,1750170780,2.06554,2025-06-17 14:33:00,0,0,False,False,black,False,True,105326.73,105349.7021589723,105349.7021589723,105316.95,2.0,0
1970-01-01 00:00:00.000000618,1750170840,7.112,2025-06-17 14:34:00,0,0,False,False,black,False,False,105306.95,105338.21607948616,105338.21607948616,105280.0,1.0,0
1970-01-01 00:00:00.000000619,1750170900,47.04776,2025-06-17 14:35:00,0,0,False,False,black,False,False,105197.13249999999,105322.58303974307,105322.58303974307,105089.5,1.0,0
1970-01-01 00:00:00.000000620,1750170960,14.87347,2025-06-17 14:36:00,0,0,False,False,black,False,False,105130.10250000001,105259.85776987154,105259.85776987154,105076.92,1.0,0
1970-01-01 00:00:00.000000621,1750171020,18.19884,2025-06-17 14:37:00,0,0,False,False,black,False,False,105121.0425,105194.98013493577,105194.98013493577,105068.54,2.0,0
1970-01-01 00:00:00.000000622,1750171080,9.69961,2025-06-17 14:38:00,0,0,False,False,black,False,True,105083.0275,105158.01131746788,105158.01131746788,105068.73,3.0,0
1970-01-01 00:00:00.000000623,1750171140,14.45905,2025-06-17 14:39:00,0,0,True,False,black,False,False,105126.7975,105120.51940873393,105172.87,105068.0,1.0,0
1970-01-01 00:00:00.000000624,1750171200,20.27734,2025-06-17 14:40:00,0,0,False,False,black,False,False,105109.4325,105123.65845436696,105172.86,105046.0,2.0,0
1970-01-01 00:00:00.000000625,1750171260,234.09532,2025-06-17 14:41:00,0,0,False,False,black,False,True,104975.07,105116.54547718348,105116.54547718348,104800.0,3.0,0
1970-01-01 00:00:00.000000626,1750171320,21.52077,2025-06-17 14:42:00,0,0,True,False,black,False,False,105019.7825,105045.80773859174,105055.16,104983.11,1.0,0
1970-01-01 00:00:00.000000627,1750171380,8.7331,2025-06-17 14:43:00,0,0,False,False,green,False,False,105065.0575,105032.79511929587,105100.0,105032.79511929587,2.0,0
1970-01-01 00:00:00.000000628,1750171440,16.18687,2025-06-17 14:44:00,0,0,False,False,green,False,False,105051.205,105048.92630964794,105078.75,105019.72,3.0,0
1970-01-01 00:00:00.000000629,1750171500,13.29899,2025-06-17 14:45:00,0,0,False,False,green,False,False,105084.9725,105050.06565482396,105142.95,105005.44,4.0,0
1970-01-01 00:00:00.000000630,1750171560,7.06549,2025-06-17 14:46:00,0,0,False,False,green,True,False,105138.98249999998,105067.51907741198,105148.04,105067.51907741198,5.0,1
1970-01-01 00:00:00.000000631,1750171620,7.18142,2025-06-17 14:47:00,0,0,False,False,green,False,False,105170.47499999999,105103.25078870598,105217.4,105103.25078870598,1.0,0
1970-01-01 00:00:00.000000632,1750171680,32.33991,2025-06-17 14:48:00,0,0,False,False,green,False,False,105207.965,105136.86289435299,105239.46,105136.86289435299,1.0,0
1970-01-01 00:00:00.000000633,1750171740,7.87126,2025-06-17 14:49:00,0,0,False,False,green,False,False,105205.91750000001,105172.4139471765,105228.8,105172.4139471765,2.0,0
1970-01-01 00:00:00.000000634,1750171800,11.45758,2025-06-17 14:50:00,1,0,False,False,green,True,False,105225.73,105189.16572358826,105265.22,105180.41,3.0,2
1970-01-01 00:00:00.000000635,1750171860,10.64315,2025-06-17 14:51:00,0,0,False,False,green,False,False,105229.98000000001,105207.44786179412,105285.71,105191.63,1.0,0
1970-01-01 00:00:00.000000636,1750171920,20.84422,2025-06-17 14:52:00,0,0,False,False,black,False,True,105167.9825,105218.71393089707,105218.71393089707,105121.02,2.0,-1
1970-01-01 00:00:00.000000637,1750171980,50.63426,2025-06-17 14:53:00,0,0,False,False,black,False,False,105157.1125,105193.34821544852,105193.34821544852,105139.95,1.0,0
1970-01-01 00:00:00.000000638,1750172040,11.8253,2025-06-17 14:54:00,0,0,False,False,black,False,False,105150.18,105175.23035772427,105186.4,105120.21,2.0,0
1970-01-01 00:00:00.000000639,1750172100,2.52358,2025-06-17 14:55:00,0,0,False,False,black,False,False,105146.60999999999,105162.70517886213,105162.70517886213,105140.48,3.0,0
1970-01-01 00:00:00.000000640,1750172160,15.21541,2025-06-17 14:56:00,0,0,False,False,black,False,True,105065.2425,105154.65758943107,105154.65758943107,104980.87,4.0,0
1970-01-01 00:00:00.000000641,1750172220,23.7729,2025-06-17 14:57:00,0,1,False,False,black,False,False,104934.8075,105109.95004471553,105109.95004471553,104886.54,1.0,-2
1970-01-01 00:00:00.000000642,1750172280,14.33417,2025-06-17 14:58:00,0,0,False,False,black,False,False,104909.34,105022.37877235777,105022.37877235777,104890.94,1.0,0
1970-01-01 00:00:00.000000643,1750172340,52.27508,2025-06-17 14:59:00,0,0,False,False,black,False,True,104867.99,104965.85938617888,104965.85938617888,104777.48,2.0,0
1970-01-01 00:00:00.000000644,1750172400,30.97568,2025-06-17 15:00:00,0,0,False,False,pink,False,False,104858.7825,104916.92469308944,104916.92469308944,104837.16,1.0,0
1970-01-01 00:00:00.000000645,1750172460,19.75601,2025-06-17 15:01:00,0,0,False,False,black,False,False,104865.45999999999,104887.85359654472,104891.62,104834.9,2.0,0
1970-01-01 00:00:00.000000646,1750172520,22.48152,2025-06-17 15:02:00,0,0,False,False,pink,False,False,104826.8325,104876.65679827236,104881.51,104780.01,3.0,0
1970-01-01 00:00:00.000000647,1750172580,67.2688,2025-06-17 15:03:00,0,0,False,False,pink,False,True,104747.9825,104851.74464913618,104851.74464913618,104692.95,4.0,-1
1970-01-01 00:00:00.000000648,1750172640,37.12748,2025-06-17 15:04:00,0,0,False,False,pink,False,False,104696.41,104799.8635745681,104799.8635745681,104619.21,1.0,0
1970-01-01 00:00:00.000000649,1750172700,40.41898,2025-06-17 15:05:00,0,0,False,False,black,False,False,104768.5825,104748.13678728405,104874.82,104674.76,2.0,0
1970-01-01 00:00:00.000000650,1750172760,18.18938,2025-06-17 15:06:00,0,0,True,False,black,True,False,104895.69249999999,104758.35964364203,104968.69,104758.35964364203,3.0,1
1970-01-01 00:00:00.000000651,1750172820,36.07035,2025-06-17 15:07:00,0,0,False,False,black,False,False,104860.3075,104827.02607182102,104914.12,104801.94,1.0,0
1970-01-01 00:00:00.000000652,1750172880,142.06922,2025-06-17 15:08:00,0,0,False,False,black,False,True,104730.29,104843.66678591051,104845.76,104600.0,2.0,0
1970-01-01 00:00:00.000000653,1750172940,37.58642,2025-06-17 15:09:00,0,0,False,False,black,False,False,104679.3625,104786.97839295525,104786.97839295525,104662.57,1.0,0
1970-01-01 00:00:00.000000654,1750173000,25.25447,2025-06-17 15:10:00,0,0,False,False,black,False,False,104621.66500000001,104733.17044647763,104733.17044647763,104551.0,2.0,0
1970-01-01 00:00:00.000000655,1750173060,47.49081,2025-06-17 15:11:00,0,0,True,False,black,False,False,104654.63749999998,104677.41772323882,104733.76,104567.16,3.0,0
1970-01-01 00:00:00.000000656,1750173120,21.28312,2025-06-17 15:12:00,0,0,False,False,black,False,False,104714.03,104666.0276116194,104749.04,104665.1,4.0,0
1970-01-01 00:00:00.000000657,1750173180,14.44743,2025-06-17 15:13:00,0,0,False,False,black,False,False,104708.9525,104690.0288058097,104770.2,104660.59,5.0,0
1970-01-01 00:00:00.000000658,1750173240,16.76175,2025-06-17 15:14:00,0,0,False,False,green,False,False,104727.48000000001,104699.49065290485,104797.76,104685.0,6.0,0
1970-01-01 00:00:00.000000659,1750173300,15.5994,2025-06-17 15:15:00,0,0,False,False,black,False,False,104662.67,104713.48532645243,104742.51,104583.01,7.0,0
1970-01-01 00:00:00.000000660,1750173360,83.85426,2025-06-17 15:16:00,0,0,False,False,black,False,True,104561.55000000002,104688.07766322621,104688.07766322621,104500.0,8.0,-1
1970-01-01 00:00:00.000000661,1750173420,14.5362,2025-06-17 15:17:00,0,0,False,False,black,False,False,104530.33499999999,104624.81383161311,104624.81383161311,104507.79,1.0,0
1970-01-01 00:00:00.000000662,1750173480,96.06794,2025-06-17 15:18:00,0,0,False,False,black,False,False,104509.86,104577.57441580655,104577.57441580655,104481.84,2.0,0
1970-01-01 00:00:00.000000663,1750173540,30.87846,2025-06-17 15:19:00,0,0,False,False,black,False,True,104490.87000000001,104543.71720790328,104543.71720790328,104451.77,3.0,0
1970-01-01 00:00:00.000000664,1750173600,18.80051,2025-06-17 15:20:00,0,0,False,False,black,False,False,104497.995,104517.29360395164,104530.3,104451.12,1.0,0
1970-01-01 00:00:00.000000665,1750173660,14.41884,2025-06-17 15:21:00,0,0,False,False,black,False,False,104479.33499999999,104507.64430197582,104507.64430197582,104450.0,2.0,0
1970-01-01 00:00:00.000000666,1750173720,27.43051,2025-06-17 15:22:00,0,0,False,False,black,False,True,104415.9475,104493.4896509879,104493.4896509879,104369.01,3.0,0
1970-01-01 00:00:00.000000667,1750173780,43.99077,2025-06-17 15:23:00,0,0,False,False,black,False,False,104397.53,104454.71857549396,104454.71857549396,104369.0,1.0,0
1970-01-01 00:00:00.000000668,1750173840,19.44568,2025-06-17 15:24:00,0,0,False,False,black,False,False,104392.9525,104426.12428774698,104426.12428774698,104369.0,2.0,0
1970-01-01 00:00:00.000000669,1750173900,56.09944,2025-06-17 15:25:00,0,0,False,False,black,False,False,104400.90000000001,104409.53839387349,104446.55,104373.71,3.0,0
1970-01-01 00:00:00.000000670,1750173960,21.60511,2025-06-17 15:26:00,0,0,False,False,black,False,False,104385.1775,104405.21919693676,104418.01,104353.02,4.0,0
1970-01-01 00:00:00.000000671,1750174020,21.10007,2025-06-17 15:27:00,0,0,False,False,black,False,False,104388.31999999999,104395.19834846837,104462.87,104353.36,5.0,0
1970-01-01 00:00:00.000000672,1750174080,35.32113,2025-06-17 15:28:00,0,0,False,False,black,False,True,104333.27249999999,104391.75917423418,104393.6,104279.0,6.0,0
1970-01-01 00:00:00.000000673,1750174140,14.60063,2025-06-17 15:29:00,0,0,False,False,black,False,False,104286.04000000001,104362.51583711708,104362.51583711708,104264.15,1.0,0
1970-01-01 00:00:00.000000674,1750174200,14.33309,2025-06-17 15:30:00,0,0,False,False,black,False,True,104264.10250000001,104324.27791855854,104324.27791855854,104228.91,2.0,0
1970-01-01 00:00:00.000000675,1750174260,35.85606,2025-06-17 15:31:00,0,0,False,False,black,False,False,104195.72750000001,104294.19020927927,104294.19020927927,104141.0,1.0,0
1970-01-01 00:00:00.000000676,1750174320,48.43954,2025-06-17 15:32:00,0,0,False,False,green,False,False,104262.54000000001,104244.95885463964,104354.84,104171.31,1.0,0
1970-01-01 00:00:00.000000677,1750174380,46.36722,2025-06-17 15:33:00,0,0,True,False,green,True,False,104315.8875,104253.74942731982,104351.84,104253.74942731982,2.0,1
1970-01-01 00:00:00.000000678,1750174440,13.69181,2025-06-17 15:34:00,0,0,False,False,green,False,False,104326.05249999999,104284.8184636599,104372.04,104284.8184636599,1.0,0
1970-01-01 00:00:00.000000679,1750174500,33.02127,2025-06-17 15:35:00,0,0,False,False,green,False,False,104259.17,104305.43548182995,104340.01,104130.95,2.0,0
1970-01-01 00:00:00.000000680,1750174560,24.66935,2025-06-17 15:36:00,0,0,False,False,green,False,False,104343.46750000001,104282.30274091498,104461.22,104225.72,3.0,0
1970-01-01 00:00:00.000000681,1750174620,30.23443,2025-06-17 15:37:00,1,0,False,False,green,True,False,104486.30000000002,104312.8851204575,104526.92,104312.8851204575,4.0,2
1970-01-01 00:00:00.000000682,1750174680,30.26766,2025-06-17 15:38:00,0,0,False,False,green,False,False,104523.62250000001,104399.59256022876,104570.87,104399.59256022876,1.0,0
1970-01-01 00:00:00.000000683,1750174740,13.22855,2025-06-17 15:39:00,0,0,False,False,green,False,False,104505.88500000001,104461.60753011439,104548.21,104457.37,2.0,0
1970-01-01 00:00:00.000000684,1750174800,38.72453,2025-06-17 15:40:00,0,0,False,False,green,False,False,104501.6175,104483.7462650572,104540.37,104468.62,3.0,0
1970-01-01 00:00:00.000000685,1750174860,27.30218,2025-06-17 15:41:00,0,0,False,False,green,True,False,104545.35749999998,104492.68188252859,104578.01,104492.68188252859,4.0,0
1970-01-01 00:00:00.000000686,1750174920,8.78774,2025-06-17 15:42:00,0,0,False,False,green,False,False,104524.6125,104519.01969126429,104548.03,104500.0,1.0,0
1970-01-01 00:00:00.000000687,1750174980,11.02691,2025-06-17 15:43:00,0,0,False,False,green,False,False,104513.63249999999,104521.81609563215,104524.87,104502.39,2.0,0
1970-01-01 00:00:00.000000688,1750175040,17.73164,2025-06-17 15:44:00,0,0,False,False,green,False,False,104562.305,104517.72429781608,104614.13,104517.72429781608,3.0,0
1970-01-01 00:00:00.000000689,1750175100,17.77657,2025-06-17 15:45:00,0,0,False,False,black,False,False,104553.015,104540.01464890804,104585.36,104520.08,4.0,0
1970-01-01 00:00:00.000000690,1750175160,22.71429,2025-06-17 15:46:00,0,0,False,False,black,False,False,104519.9,104546.51482445402,104546.51482445402,104500.0,5.0,0
1970-01-01 00:00:00.000000691,1750175220,21.63149,2025-06-17 15:47:00,0,0,False,False,black,False,True,104440.45749999999,104533.207412227,104533.207412227,104365.85,6.0,-1
1970-01-01 00:00:00.000000692,1750175280,7.99661,2025-06-17 15:48:00,0,1,False,False,black,False,False,104326.47499999999,104486.8324561135,104486.8324561135,104282.75,1.0,-2
1970-01-01 00:00:00.000000693,1750175340,14.07043,2025-06-17 15:49:00,0,0,False,False,black,False,False,104319.7475,104406.65372805674,104406.65372805674,104286.19,1.0,0
1970-01-01 00:00:00.000000694,1750175400,5.91151,2025-06-17 15:50:00,0,0,False,False,black,False,False,104349.95750000002,104363.20061402838,104377.32,104335.91,2.0,0
1970-01-01 00:00:00.000000695,1750175460,8.93994,2025-06-17 15:51:00,0,0,False,False,black,False,False,104361.2425,104356.5790570142,104386.63,104335.8,3.0,0
1970-01-01 00:00:00.000000696,1750175520,14.2428,2025-06-17 15:52:00,0,0,False,False,black,False,False,104391.81999999999,104358.9107785071,104418.18,104358.9107785071,4.0,0
1970-01-01 00:00:00.000000697,1750175580,25.13949,2025-06-17 15:53:00,0,0,False,False,black,False,False,104358.3975,104375.36538925354,104381.25,104307.32,5.0,0
1970-01-01 00:00:00.000000698,1750175640,10.49463,2025-06-17 15:54:00,0,0,False,False,black,False,False,104321.68000000001,104366.88144462678,104366.88144462678,104267.55,6.0,0
1970-01-01 00:00:00.000000699,1750175700,18.26776,2025-06-17 15:55:00,0,0,False,False,black,False,True,104246.59,104344.28072231339,104344.28072231339,104193.08,7.0,0
1970-01-01 00:00:00.000000700,1750175760,17.10423,2025-06-17 15:56:00,0,0,False,False,black,False,False,104225.5,104295.43536115669,104295.43536115669,104210.0,1.0,0
1970-01-01 00:00:00.000000701,1750175820,57.32023,2025-06-17 15:57:00,0,0,False,False,black,False,False,104231.5675,104260.46768057835,104283.04,104171.77,2.0,0
1970-01-01 00:00:00.000000702,1750175880,19.20147,2025-06-17 15:58:00,0,0,False,False,black,False,False,104238.95999999999,104246.01759028918,104273.16,104200.05,3.0,0
1970-01-01 00:00:00.000000703,1750175940,30.40532,2025-06-17 15:59:00,0,0,False,False,red,False,False,104230.99750000001,104242.48879514459,104242.48879514459,104213.46,4.0,0
1970-01-01 00:00:00.000000704,1750176000,41.94959,2025-06-17 16:00:00,0,0,False,False,black,False,False,104246.35250000001,104236.7431475723,104288.28,104201.0,5.0,0
1970-01-01 00:00:00.000000705,1750176060,13.3215,2025-06-17 16:01:00,0,0,False,False,black,False,False,104269.805,104241.54782378615,104302.6,104240.09,6.0,0
1970-01-01 00:00:00.000000706,1750176120,10.84831,2025-06-17 16:02:00,0,0,False,False,black,False,False,104288.4475,104255.67641189307,104329.95,104255.67641189307,7.0,0
1970-01-01 00:00:00.000000707,1750176180,8.42636,2025-06-17 16:03:00,0,0,False,False,black,False,False,104279.695,104272.06195594653,104308.87,104245.39,8.0,0
1970-01-01 00:00:00.000000708,1750176240,12.16061,2025-06-17 16:04:00,0,0,False,False,black,False,False,104277.64,104275.87847797327,104316.58,104250.18,9.0,0
1970-01-01 00:00:00.000000709,1750176300,18.06443,2025-06-17 16:05:00,0,0,False,False,black,False,False,104275.3625,104276.75923898663,104302.55,104246.16,10.0,0
1970-01-01 00:00:00.000000710,1750176360,27.39373,2025-06-17 16:06:00,0,0,False,False,black,False,False,104326.34,104276.06086949332,104400.0,104276.06086949332,11.0,0
1970-01-01 00:00:00.000000711,1750176420,21.91425,2025-06-17 16:07:00,0,0,False,False,black,True,False,104345.54750000002,104301.20043474666,104399.27,104301.20043474666,12.0,1
1970-01-01 00:00:00.000000712,1750176480,18.50466,2025-06-17 16:08:00,0,0,False,False,black,False,False,104341.20999999999,104323.37396737334,104377.95,104283.24,1.0,0
1970-01-01 00:00:00.000000713,1750176540,19.83329,2025-06-17 16:09:00,0,0,False,False,black,False,False,104309.98999999999,104332.29198368666,104364.98,104250.0,2.0,0
1970-01-01 00:00:00.000000714,1750176600,13.68534,2025-06-17 16:10:00,0,0,False,False,black,False,True,104285.985,104321.14099184333,104336.28,104255.51,3.0,0
1970-01-01 00:00:00.000000715,1750176660,14.9093,2025-06-17 16:11:00,0,0,False,False,black,False,False,104310.7725,104303.56299592167,104345.01,104260.3,1.0,0
1970-01-01 00:00:00.000000716,1750176720,5.71239,2025-06-17 16:12:00,0,0,False,False,black,True,False,104352.25,104307.16774796083,104372.0,104307.16774796083,2.0,0
1970-01-01 00:00:00.000000717,1750176780,15.04835,2025-06-17 16:13:00,0,0,False,False,black,False,False,104368.965,104329.70887398042,104396.52,104320.0,1.0,0
1970-01-01 00:00:00.000000718,1750176840,4.54355,2025-06-17 16:14:00,0,0,False,False,black,True,False,104382.79000000001,104349.3369369902,104394.48,104349.3369369902,2.0,0
1970-01-01 00:00:00.000000719,1750176900,7.35558,2025-06-17 16:15:00,0,0,False,False,black,False,False,104364.185,104366.06346849511,104401.41,104333.0,1.0,0
1970-01-01 00:00:00.000000720,1750176960,41.57093,2025-06-17 16:16:00,0,0,False,False,red,False,True,104256.70499999999,104365.12423424755,104365.12423424755,104178.79,2.0,-1
