,time,volume,Timestamp,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow,close,open,high,low,BarIndex,Signal_Final
1970-01-01 00:00:00.000000849,1749975000,24.90302,2025-06-15 08:10:00,0,0,False,False,black,False,False,105304.28499999999,105383.6683654295,105383.6683654295,105281.86,1.0,0
1970-01-01 00:00:00.000000850,1749975300,13.70337,2025-06-15 08:15:00,0,0,False,False,black,False,False,105285.155,105343.97668271474,105343.97668271474,105267.96,2.0,0
1970-01-01 00:00:00.000000851,1749975600,15.27828,2025-06-15 08:20:00,0,0,False,False,black,False,False,105283.5325,105314.56584135737,105314.56584135737,105255.96,3.0,0
1970-01-01 00:00:00.000000852,1749975900,9.53096,2025-06-15 08:25:00,0,0,False,False,black,False,False,105270.6325,105299.04917067869,105299.04917067869,105243.25,4.0,0
1970-01-01 00:00:00.000000853,1749976200,25.12429,2025-06-15 08:30:00,0,0,False,False,black,False,True,105248.3075,105284.84083533935,105286.88,105231.54,5.0,0
1970-01-01 00:00:00.000000854,1749976500,11.81526,2025-06-15 08:35:00,0,0,False,False,black,False,False,105215.775,105266.57416766966,105266.57416766966,105200.0,1.0,0
1970-01-01 00:00:00.000000855,1749976800,26.41182,2025-06-15 08:40:00,0,0,False,False,green,False,False,105225.725,105241.17458383483,105262.9,105200.0,1.0,0
1970-01-01 00:00:00.000000856,1749977100,23.51773,2025-06-15 08:45:00,0,0,False,False,green,False,False,105203.11,105233.44979191742,105240.0,105142.08,2.0,0
1970-01-01 00:00:00.000000857,1749977400,35.23047,2025-06-15 08:50:00,0,0,False,False,green,False,True,105182.7975,105218.27989595871,105218.49,105155.47,3.0,0
1970-01-01 00:00:00.000000858,1749977700,28.67815,2025-06-15 08:55:00,0,0,False,False,green,False,False,105173.9875,105200.53869797935,105200.53869797935,105134.69,1.0,0
1970-01-01 00:00:00.000000859,1749978000,30.42145,2025-06-15 09:00:00,0,0,False,False,green,False,True,105118.08,105187.26309898967,105197.19,105031.21,2.0,0
1970-01-01 00:00:00.000000860,1749978300,63.1782,2025-06-15 09:05:00,0,0,False,False,black,False,False,105027.2425,105152.67154949484,105152.67154949484,104986.94,1.0,0
