,time,volume,Timestamp,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow,close,open,high,low,BarIndex,Signal_Final
1970-01-01 00:00:00.000000825,1751136000,1053.5782,2025-06-28 18:40:00,0,0,False,False,red,False,False,2435.2125,2437.3774160453913,2437.3774160453913,2433.71,2.0,0
1970-01-01 00:00:00.000000826,1751136300,381.8228,2025-06-28 18:45:00,0,0,False,False,red,False,True,2434.6075,2436.294958022696,2436.294958022696,2432.84,3.0,0
1970-01-01 00:00:00.000000827,1751136600,461.9769,2025-06-28 18:50:00,0,0,False,False,red,False,False,2435.7349999999997,2435.451229011348,2436.62,2434.82,1.0,0
1970-01-01 00:00:00.000000828,1751136900,622.6944,2025-06-28 18:55:00,0,0,False,False,red,True,False,2436.9475,2435.593114505674,2438.48,2435.593114505674,2.0,0
1970-01-01 00:00:00.000000829,1751137200,708.5419,2025-06-28 19:00:00,0,0,False,False,red,False,False,2436.2175,2436.270307252837,2437.02,2434.7,1.0,0
1970-01-01 00:00:00.000000830,1751137500,325.0092,2025-06-28 19:05:00,0,0,False,False,red,False,False,2435.6800000000003,2436.2439036264186,2436.35,2434.19,2.0,0
1970-01-01 00:00:00.000000831,1751137800,173.7593,2025-06-28 19:10:00,0,0,False,False,red,False,False,2435.84,2435.9619518132095,2436.75,2435.28,3.0,0
1970-01-01 00:00:00.000000832,1751138100,483.3291,2025-06-28 19:15:00,0,0,False,False,red,False,False,2437.2799999999997,2435.900975906605,2439.67,2435.28,4.0,0
1970-01-01 00:00:00.000000833,1751138400,455.9525,2025-06-28 19:20:00,0,0,False,False,red,False,False,2438.4375,2436.5904879533023,2440.0,2436.5904879533023,5.0,0
1970-01-01 00:00:00.000000834,1751138700,217.7996,2025-06-28 19:25:00,0,0,False,False,red,False,False,2437.4824999999996,2437.5139939766514,2438.65,2436.64,6.0,0
1970-01-01 00:00:00.000000835,1751139000,602.5183,2025-06-28 19:30:00,0,0,False,False,red,False,False,2435.8275,2437.4982469883253,2437.4982469883253,2434.99,7.0,0
1970-01-01 00:00:00.000000836,1751139300,374.78,2025-06-28 19:35:00,0,0,False,False,red,False,True,2433.98,2436.6628734941623,2436.6628734941623,2432.31,8.0,0
1970-01-01 00:00:00.000000837,1751139600,548.0463,2025-06-28 19:40:00,0,0,False,False,red,False,False,2433.835,2435.321436747081,2435.321436747081,2433.32,1.0,0
1970-01-01 00:00:00.000000838,1751139900,124.9496,2025-06-28 19:45:00,0,0,False,False,red,False,False,2434.0025,2434.5782183735405,2434.5782183735405,2433.85,2.0,0
1970-01-01 00:00:00.000000839,1751140200,176.527,2025-06-28 19:50:00,0,0,False,False,red,False,False,2433.745,2434.2903591867703,2434.2903591867703,2433.42,3.0,0
1970-01-01 00:00:00.000000840,1751140500,350.29,2025-06-28 19:55:00,0,0,False,False,red,False,False,2433.4025,2434.017679593385,2434.017679593385,2432.86,4.0,0
1970-01-01 00:00:00.000000841,1751140800,341.8091,2025-06-28 20:00:00,0,0,False,False,red,False,False,2433.6974999999998,2433.7100897966925,2434.94,2431.71,5.0,0
1970-01-01 00:00:00.000000842,1751141100,164.6596,2025-06-28 20:05:00,0,0,False,False,red,False,False,2434.6625,2433.703794898346,2434.97,2433.703794898346,6.0,0
1970-01-01 00:00:00.000000843,1751141400,217.5443,2025-06-28 20:10:00,0,0,False,False,red,False,False,2433.5874999999996,2434.183147449173,2435.08,2432.16,7.0,0
1970-01-01 00:00:00.000000844,1751141700,1291.09,2025-06-28 20:15:00,0,0,False,False,red,False,True,2430.4275000000002,2433.885323724586,2433.885323724586,2427.44,8.0,0
1970-01-01 00:00:00.000000845,1751142000,209.32,2025-06-28 20:20:00,0,0,False,False,red,False,False,2430.1025,2432.156411862293,2432.156411862293,2428.91,1.0,0
1970-01-01 00:00:00.000000846,1751142300,131.4152,2025-06-28 20:25:00,0,0,False,False,red,False,False,2431.4125,2431.1294559311464,2432.19,2430.9,2.0,0
1970-01-01 00:00:00.000000847,1751142600,324.8095,2025-06-28 20:30:00,0,0,False,False,blue,False,False,2432.4325,2431.2709779655734,2433.91,2431.2709779655734,3.0,0
1970-01-01 00:00:00.000000848,1751142900,368.4543,2025-06-28 20:35:00,0,0,False,False,blue,False,False,2432.0650000000005,2431.8517389827866,2433.28,2430.94,4.0,0
1970-01-01 00:00:00.000000849,1751143200,241.4081,2025-06-28 20:40:00,0,0,False,False,blue,False,False,2432.2825000000003,2431.9583694913936,2434.14,2431.12,5.0,0
1970-01-01 00:00:00.000000850,1751143500,570.0692,2025-06-28 20:45:00,0,0,False,False,blue,False,False,2430.83,2432.120434745697,2433.0,2428.55,6.0,0
1970-01-01 00:00:00.000000851,1751143800,452.3034,2025-06-28 20:50:00,0,0,False,False,blue,False,False,2430.1600000000003,2431.4752173728484,2431.79,2428.44,7.0,0
1970-01-01 00:00:00.000000852,1751144100,286.1398,2025-06-28 20:55:00,0,0,False,False,blue,False,False,2430.535,2430.817608686424,2431.53,2429.62,8.0,0
1970-01-01 00:00:00.000000853,1751144400,90.8499,2025-06-28 21:00:00,0,0,False,False,blue,False,False,2430.015,2430.676304343212,2430.676304343212,2429.27,9.0,0
1970-01-01 00:00:00.000000854,1751144700,203.3708,2025-06-28 21:05:00,0,0,False,False,blue,False,False,2431.12,2430.345652171606,2431.99,2430.345652171606,10.0,0
1970-01-01 00:00:00.000000855,1751145000,133.1196,2025-06-28 21:10:00,0,0,False,False,green,False,False,2430.6675,2430.732826085803,2431.34,2430.0,11.0,0
1970-01-01 00:00:00.000000856,1751145300,219.775,2025-06-28 21:15:00,0,0,False,False,green,False,False,2430.8774999999996,2430.7001630429013,2432.47,2430.0,12.0,0
1970-01-01 00:00:00.000000857,1751145600,307.5264,2025-06-28 21:20:00,0,0,False,False,green,False,False,2430.2525,2430.7888315214504,2431.04,2429.46,13.0,0
1970-01-01 00:00:00.000000858,1751145900,233.2038,2025-06-28 21:25:00,0,0,False,False,green,False,False,2430.5525,2430.520665760725,2431.78,2429.27,14.0,0
1970-01-01 00:00:00.000000859,1751146200,242.2763,2025-06-28 21:30:00,0,0,False,False,green,False,False,2432.66,2430.5365828803624,2434.54,2430.5365828803624,15.0,0
1970-01-01 00:00:00.000000860,1751146500,271.8707,2025-06-28 21:35:00,0,0,False,False,green,False,False,2432.8675,2431.598291440181,2433.33,2431.598291440181,16.0,0
1970-01-01 00:00:00.000000861,1751146800,226.7602,2025-06-28 21:40:00,0,0,False,False,green,False,False,2432.6575000000003,2432.2328957200907,2433.3,2431.48,17.0,0
1970-01-01 00:00:00.000000862,1751147100,250.2829,2025-06-28 21:45:00,0,0,False,False,green,False,False,2432.22,2432.4451978600455,2433.12,2430.7,18.0,0
1970-01-01 00:00:00.000000863,1751147400,218.2408,2025-06-28 21:50:00,0,0,False,False,green,True,False,2433.97,2432.332598930023,2435.99,2431.95,19.0,1
1970-01-01 00:00:00.000000864,1751147700,371.3873,2025-06-28 21:55:00,1,0,False,False,green,False,False,2436.5924999999997,2433.151299465011,2438.34,2433.151299465011,1.0,2
1970-01-01 00:00:00.000000865,1751148000,617.6667,2025-06-28 22:00:00,0,0,False,False,green,False,False,2436.3225,2434.8718997325054,2437.33,2434.14,1.0,0
1970-01-01 00:00:00.000000866,1751148300,269.0161,2025-06-28 22:05:00,0,0,False,False,green,False,False,2436.42,2435.5971998662526,2437.33,2434.22,2.0,0
1970-01-01 00:00:00.000000867,1751148600,559.8868,2025-06-28 22:10:00,0,0,False,False,green,False,False,2435.91,2436.0085999331263,2437.76,2434.47,3.0,0
1970-01-01 00:00:00.000000868,1751148900,216.6498,2025-06-28 22:15:00,0,0,False,False,green,False,False,2435.915,2435.959299966563,2438.62,2434.49,4.0,0
1970-01-01 00:00:00.000000869,1751149200,562.7754,2025-06-28 22:20:00,0,0,False,False,green,False,False,2437.995,2435.9371499832814,2440.46,2435.9371499832814,5.0,0
1970-01-01 00:00:00.000000870,1751149500,191.4157,2025-06-28 22:25:00,0,0,False,False,green,True,False,2438.645,2436.9660749916407,2439.39,2436.9660749916407,6.0,0
1970-01-01 00:00:00.000000871,1751149800,193.4018,2025-06-28 22:30:00,0,0,False,False,green,False,False,2437.6499999999996,2437.8055374958203,2438.66,2436.18,1.0,0
1970-01-01 00:00:00.000000872,1751150100,267.8699,2025-06-28 22:35:00,0,0,False,False,green,False,False,2438.1225,2437.72776874791,2439.44,2436.76,2.0,0
1970-01-01 00:00:00.000000873,1751150400,247.3158,2025-06-28 22:40:00,0,0,False,False,green,True,False,2439.8975,2437.925134373955,2441.45,2437.925134373955,3.0,0
1970-01-01 00:00:00.000000874,1751150700,273.5216,2025-06-28 22:45:00,0,0,False,False,green,False,False,2440.2174999999997,2438.9113171869776,2441.45,2438.9113171869776,1.0,0
1970-01-01 00:00:00.000000875,1751151000,442.4346,2025-06-28 22:50:00,0,0,False,False,green,False,False,2440.05,2439.5644085934887,2441.41,2439.21,2.0,0
1970-01-01 00:00:00.000000876,1751151300,166.1441,2025-06-28 22:55:00,0,0,False,False,green,False,False,2440.495,2439.807204296744,2441.18,2439.807204296744,3.0,0
1970-01-01 00:00:00.000000877,1751151600,606.6615,2025-06-28 23:00:00,0,0,False,False,green,False,False,2441.035,2440.151102148372,2442.21,2439.84,4.0,0
1970-01-01 00:00:00.000000878,1751151900,255.794,2025-06-28 23:05:00,0,0,False,False,green,False,False,2441.0425,2440.593051074186,2442.08,2439.71,5.0,0
1970-01-01 00:00:00.000000879,1751152200,191.5935,2025-06-28 23:10:00,0,0,False,True,green,False,False,2440.53,2440.817775537093,2442.07,2439.77,6.0,0
1970-01-01 00:00:00.000000880,1751152500,147.4341,2025-06-28 23:15:00,0,0,False,False,green,False,False,2439.3199999999997,2440.6738877685466,2440.6738877685466,2438.65,7.0,0
1970-01-01 00:00:00.000000881,1751152800,202.2954,2025-06-28 23:20:00,0,0,False,False,green,False,False,2438.15,2439.996943884273,2439.996943884273,2437.27,8.0,0
1970-01-01 00:00:00.000000882,1751153100,260.9435,2025-06-28 23:25:00,0,0,False,False,green,False,False,2437.995,2439.0734719421366,2439.0734719421366,2437.47,9.0,0
1970-01-01 00:00:00.000000883,1751153400,219.8924,2025-06-28 23:30:00,0,0,False,False,green,False,True,2437.255,2438.5342359710685,2438.5342359710685,2435.96,10.0,0
1970-01-01 00:00:00.000000884,1751153700,236.2255,2025-06-28 23:35:00,0,1,False,False,green,False,False,2436.8375,2437.8946179855343,2437.8946179855343,2435.7,1.0,-2
1970-01-01 00:00:00.000000885,1751154000,182.1498,2025-06-28 23:40:00,0,0,False,False,green,False,False,2436.6175,2437.366058992767,2437.366058992767,2436.24,2.0,0
1970-01-01 00:00:00.000000886,1751154300,175.5711,2025-06-28 23:45:00,0,0,False,False,green,False,False,2436.2125,2436.9917794963835,2436.9917794963835,2435.15,3.0,0
1970-01-01 00:00:00.000000887,1751154600,247.9564,2025-06-28 23:50:00,0,0,False,False,green,False,False,2436.585,2436.602139748192,2437.13,2436.0,4.0,0
1970-01-01 00:00:00.000000888,1751154900,260.764,2025-06-28 23:55:00,0,0,False,False,black,False,False,2436.16,2436.593569874096,2437.06,2435.35,5.0,0
1970-01-01 00:00:00.000000889,1751155200,222.4273,2025-06-29 00:00:00,0,0,False,False,black,False,True,2435.3675000000003,2436.376784937048,2436.59,2434.63,6.0,-1
1970-01-01 00:00:00.000000890,1751155500,393.1381,2025-06-29 00:05:00,0,0,False,False,black,False,False,2434.1975,2435.872142468524,2435.872142468524,2433.04,1.0,0
1970-01-01 00:00:00.000000891,1751155800,419.275,2025-06-29 00:10:00,0,0,False,False,black,False,False,2433.3775,2435.0348212342624,2435.0348212342624,2432.2,1.0,0
1970-01-01 00:00:00.000000892,1751156100,349.4139,2025-06-29 00:15:00,0,0,False,False,black,False,True,2432.87,2434.206160617131,2434.206160617131,2432.0,2.0,0
1970-01-01 00:00:00.000000893,1751156400,686.8885,2025-06-29 00:20:00,0,0,False,False,black,False,False,2434.99,2433.5380803085654,2438.32,2432.0,1.0,0
1970-01-01 00:00:00.000000894,1751156700,552.0273,2025-06-29 00:25:00,1,0,False,False,black,False,False,2438.3075,2434.2640401542826,2440.32,2434.2640401542826,1.0,0
1970-01-01 00:00:00.000000895,1751157000,634.6074,2025-06-29 00:30:00,0,0,False,False,black,True,False,2438.955,2436.285770077141,2441.22,2436.285770077141,2.0,2
1970-01-01 00:00:00.000000896,1751157300,510.3372,2025-06-29 00:35:00,0,0,False,False,black,False,False,2438.6825,2437.6203850385705,2439.97,2436.73,1.0,0
1970-01-01 00:00:00.000000897,1751157600,393.9285,2025-06-29 00:40:00,0,0,False,False,black,False,False,2437.48,2438.1514425192854,2438.1514425192854,2436.52,2.0,0
1970-01-01 00:00:00.000000898,1751157900,1341.5163,2025-06-29 00:45:00,0,0,False,False,black,False,False,2439.3325000000004,2437.8157212596425,2442.77,2437.25,3.0,0
1970-01-01 00:00:00.000000899,1751158200,525.9495,2025-06-29 00:50:00,0,0,False,False,black,False,False,2439.69,2438.5741106298215,2440.66,2438.5741106298215,4.0,0
1970-01-01 00:00:00.000000900,1751158500,233.3289,2025-06-29 00:55:00,0,0,False,False,black,False,False,2438.85,2439.1320553149108,2439.23,2438.57,5.0,0
1970-01-01 00:00:00.000000901,1751158800,256.6623,2025-06-29 01:00:00,0,0,False,False,black,False,False,2437.795,2438.9910276574556,2438.9910276574556,2437.01,6.0,0
1970-01-01 00:00:00.000000902,1751159100,524.8871,2025-06-29 01:05:00,0,0,False,False,black,False,False,2436.3650000000002,2438.393013828728,2438.393013828728,2435.71,7.0,0
1970-01-01 00:00:00.000000903,1751159400,229.3152,2025-06-29 01:10:00,0,0,False,False,black,False,True,2435.435,2437.3790069143643,2437.3790069143643,2435.0,8.0,0
1970-01-01 00:00:00.000000904,1751159700,400.7453,2025-06-29 01:15:00,0,0,False,False,black,False,False,2435.665,2436.4070034571823,2436.57,2434.8,1.0,0
1970-01-01 00:00:00.000000905,1751160000,509.8583,2025-06-29 01:20:00,0,0,False,False,black,False,False,2435.8975,2436.036001728591,2437.56,2434.71,2.0,0
1970-01-01 00:00:00.000000906,1751160300,540.2012,2025-06-29 01:25:00,0,1,False,False,black,False,True,2434.37,2435.9667508642956,2435.9667508642956,2433.47,3.0,-2
1970-01-01 00:00:00.000000907,1751160600,551.7028,2025-06-29 01:30:00,0,0,False,False,black,False,False,2434.35,2435.1683754321475,2435.26,2432.93,1.0,0
1970-01-01 00:00:00.000000908,1751160900,458.4685,2025-06-29 01:35:00,0,0,False,False,black,False,False,2434.2675,2434.759187716074,2435.26,2432.92,2.0,0
1970-01-01 00:00:00.000000909,1751161200,833.8146,2025-06-29 01:40:00,0,0,False,False,black,False,True,2432.0625,2434.513343858037,2434.513343858037,2430.02,3.0,0
1970-01-01 00:00:00.000000910,1751161500,861.5943,2025-06-29 01:45:00,0,0,False,False,pink,False,False,2430.23,2433.2879219290185,2433.2879219290185,2428.71,1.0,0
1970-01-01 00:00:00.000000911,1751161800,450.0751,2025-06-29 01:50:00,0,0,False,False,pink,False,True,2429.4474999999998,2431.7589609645092,2431.7589609645092,2428.97,2.0,-1
1970-01-01 00:00:00.000000912,1751162100,655.2806,2025-06-29 01:55:00,0,0,False,False,pink,False,False,2429.1725,2430.6032304822547,2430.6032304822547,2428.18,1.0,0
1970-01-01 00:00:00.000000913,1751162400,873.1224,2025-06-29 02:00:00,0,0,False,False,pink,False,True,2427.38,2429.8878652411277,2430.4,2424.65,2.0,0
1970-01-01 00:00:00.000000914,1751162700,799.3942,2025-06-29 02:05:00,0,0,False,False,pink,False,False,2426.27,2428.633932620564,2428.633932620564,2424.85,1.0,0
1970-01-01 00:00:00.000000915,1751163000,212.2331,2025-06-29 02:10:00,0,0,False,False,pink,False,False,2427.0275,2427.451966310282,2428.03,2425.6,2.0,0
1970-01-01 00:00:00.000000916,1751163300,452.7318,2025-06-29 02:15:00,0,0,False,False,pink,False,False,2427.13,2427.239733155141,2428.16,2426.36,3.0,0
1970-01-01 00:00:00.000000917,1751163600,453.3397,2025-06-29 02:20:00,0,0,False,False,pink,False,False,2427.2924999999996,2427.1848665775706,2428.25,2426.7,4.0,0
1970-01-01 00:00:00.000000918,1751163900,337.6349,2025-06-29 02:25:00,0,0,True,False,black,False,False,2428.2774999999997,2427.238683288785,2430.0,2427.23,5.0,0
1970-01-01 00:00:00.000000919,1751164200,252.7799,2025-06-29 02:30:00,0,0,False,False,black,False,False,2429.2675,2427.758091644392,2430.23,2427.758091644392,6.0,0
1970-01-01 00:00:00.000000920,1751164500,284.8393,2025-06-29 02:35:00,0,0,False,False,black,True,False,2430.5099999999998,2428.512795822196,2431.22,2428.512795822196,7.0,1
1970-01-01 00:00:00.000000921,1751164800,284.9599,2025-06-29 02:40:00,1,0,False,False,green,False,False,2431.87,2429.511397911098,2433.48,2429.511397911098,1.0,2
1970-01-01 00:00:00.000000922,1751165100,351.6699,2025-06-29 02:45:00,0,0,False,False,green,False,False,2431.1825,2430.690698955549,2431.87,2430.42,1.0,0
1970-01-01 00:00:00.000000923,1751165400,1248.8548,2025-06-29 02:50:00,0,0,False,False,black,False,False,2430.935,2430.9365994777745,2431.49,2430.03,2.0,0
1970-01-01 00:00:00.000000924,1751165700,377.2251,2025-06-29 02:55:00,0,0,False,False,green,False,False,2431.605,2430.935799738887,2432.09,2430.935799738887,3.0,0
1970-01-01 00:00:00.000000925,1751166000,303.4399,2025-06-29 03:00:00,0,0,False,False,green,False,False,2431.2975,2431.2703998694433,2431.78,2430.28,4.0,0
1970-01-01 00:00:00.000000926,1751166300,161.866,2025-06-29 03:05:00,0,0,False,False,green,False,False,2431.5325000000003,2431.283949934722,2432.77,2431.0,5.0,0
1970-01-01 00:00:00.000000927,1751166600,144.0017,2025-06-29 03:10:00,0,0,False,False,green,False,False,2431.3450000000003,2431.408224967361,2432.13,2431.0,6.0,0
1970-01-01 00:00:00.000000928,1751166900,218.9685,2025-06-29 03:15:00,0,0,False,False,green,False,False,2431.615,2431.3766124836807,2432.92,2431.14,7.0,0
1970-01-01 00:00:00.000000929,1751167200,172.6832,2025-06-29 03:20:00,0,0,False,False,green,False,False,2431.7125,2431.49580624184,2432.4,2430.92,8.0,0
1970-01-01 00:00:00.000000930,1751167500,60.3217,2025-06-29 03:25:00,0,0,False,False,green,False,False,2431.9725,2431.6041531209203,2432.4,2431.47,9.0,0
1970-01-01 00:00:00.000000931,1751167800,209.8788,2025-06-29 03:30:00,0,0,False,False,green,False,False,2430.9225,2431.78832656046,2431.86,2430.1,10.0,0
1970-01-01 00:00:00.000000932,1751168100,328.0707,2025-06-29 03:35:00,0,0,False,False,black,False,True,2429.36,2431.35541328023,2431.35541328023,2428.54,11.0,-1
1970-01-01 00:00:00.000000933,1751168400,551.7271,2025-06-29 03:40:00,0,0,False,False,black,False,False,2427.98,2430.357706640115,2430.357706640115,2426.99,1.0,0
1970-01-01 00:00:00.000000934,1751168700,314.4445,2025-06-29 03:45:00,0,1,False,False,black,False,False,2427.555,2429.1688533200577,2429.1688533200577,2426.65,1.0,0
1970-01-01 00:00:00.000000935,1751169000,180.7491,2025-06-29 03:50:00,0,0,False,False,black,False,False,2428.3475,2428.361926660029,2428.84,2428.07,2.0,0
1970-01-01 00:00:00.000000936,1751169300,111.8509,2025-06-29 03:55:00,0,0,False,False,black,False,False,2428.2075,2428.3547133300144,2428.7,2427.86,3.0,0
1970-01-01 00:00:00.000000937,1751169600,334.1333,2025-06-29 04:00:00,0,0,False,False,black,False,False,2427.7325,2428.2811066650074,2428.41,2426.64,4.0,0
1970-01-01 00:00:00.000000938,1751169900,252.8101,2025-06-29 04:05:00,0,0,False,False,green,False,False,2428.7275,2428.0068033325038,2429.93,2428.0,5.0,0
1970-01-01 00:00:00.000000939,1751170200,165.7562,2025-06-29 04:10:00,0,0,False,False,green,False,False,2429.8224999999998,2428.3671516662516,2430.91,2428.3671516662516,6.0,0
1970-01-01 00:00:00.000000940,1751170500,151.1562,2025-06-29 04:15:00,0,0,False,False,green,True,False,2430.6725,2429.0948258331255,2431.4,2429.0948258331255,7.0,1
1970-01-01 00:00:00.000000941,1751170800,190.4255,2025-06-29 04:20:00,0,0,False,False,green,False,False,2430.2475,2429.8836629165626,2431.36,2429.42,1.0,0
1970-01-01 00:00:00.000000942,1751171100,118.7803,2025-06-29 04:25:00,0,0,False,False,green,False,False,2429.3450000000003,2430.0655814582815,2430.1,2428.38,2.0,0
1970-01-01 00:00:00.000000943,1751171400,95.5525,2025-06-29 04:30:00,0,0,False,False,green,False,False,2429.69,2429.705290729141,2430.8,2428.89,3.0,0
1970-01-01 00:00:00.000000944,1751171700,168.0693,2025-06-29 04:35:00,0,0,False,False,green,False,False,2429.8725,2429.6976453645702,2430.19,2429.55,4.0,0
1970-01-01 00:00:00.000000945,1751172000,191.9886,2025-06-29 04:40:00,0,0,False,False,green,False,True,2429.075,2429.7850726822853,2429.81,2428.07,5.0,0
1970-01-01 00:00:00.000000946,1751172300,192.3677,2025-06-29 04:45:00,0,0,False,False,green,False,False,2429.3525,2429.4300363411426,2430.2,2428.87,1.0,0
1970-01-01 00:00:00.000000947,1751172600,187.4683,2025-06-29 04:50:00,0,0,False,False,green,False,False,2429.565,2429.3912681705715,2429.99,2429.3912681705715,2.0,0
1970-01-01 00:00:00.000000948,1751172900,92.6241,2025-06-29 04:55:00,0,0,False,False,green,False,False,2429.5575,2429.478134085286,2429.98,2429.02,3.0,0
1970-01-01 00:00:00.000000949,1751173200,123.9221,2025-06-29 05:00:00,0,0,False,False,green,False,False,2429.0550000000003,2429.517817042643,2430.05,2428.16,4.0,0
1970-01-01 00:00:00.000000950,1751173500,152.7014,2025-06-29 05:05:00,0,0,False,False,black,False,False,2428.7525,2429.2864085213214,2429.62,2427.61,5.0,0
1970-01-01 00:00:00.000000951,1751173800,222.3311,2025-06-29 05:10:00,0,0,False,False,green,True,False,2430.15,2429.0194542606605,2430.85,2429.0194542606605,6.0,1
1970-01-01 00:00:00.000000952,1751174100,120.3923,2025-06-29 05:15:00,0,0,False,False,green,False,False,2430.3025,2429.58472713033,2430.84,2429.58472713033,1.0,0
1970-01-01 00:00:00.000000953,1751174400,242.5849,2025-06-29 05:20:00,0,0,False,False,black,False,False,2429.3725,2429.943613565165,2429.96,2428.15,2.0,0
1970-01-01 00:00:00.000000954,1751174700,57.1526,2025-06-29 05:25:00,0,0,False,False,black,False,False,2429.2025,2429.658056782582,2429.658056782582,2428.98,3.0,0
1970-01-01 00:00:00.000000955,1751175000,256.9036,2025-06-29 05:30:00,0,0,False,False,red,False,True,2428.72,2429.430278391291,2429.430278391291,2428.0,4.0,-1
1970-01-01 00:00:00.000000956,1751175300,82.3482,2025-06-29 05:35:00,0,0,False,False,black,False,False,2429.4500000000003,2429.0751391956455,2430.44,2428.59,1.0,0
1970-01-01 00:00:00.000000957,1751175600,230.4142,2025-06-29 05:40:00,0,0,False,False,green,False,False,2430.6775000000002,2429.262569597823,2431.25,2429.262569597823,1.0,0
1970-01-01 00:00:00.000000958,1751175900,360.4831,2025-06-29 05:45:00,1,0,False,False,green,False,False,2432.3450000000003,2429.970034798912,2433.62,2429.970034798912,1.0,0
